aptId,aptBath,aptNoOfRooms,aptViews,aptAddedDate,aptEditedDate,aptLat,aptLng,aptURL,aptFloor,aptStoreys,aptTotalPrice,aptPricePerSqm,aptCeilingHeight,aptArea,aptBldgType,aptCondition,aptStreet,aptDistrict,aptRegion,aptFacilities,aptAdditionalFacilities,aptNewConstruction,aptFacilities_heating,aptFacilities_centralheating,aptFacilities_irrigation,aptFacilities_gas,aptFacilities_water,aptFacilities_hotwater,aptFacilities_air-conditioner,aptFacilities_internet,aptFacilities_water24/7,aptFacilities_electricity,aptFacilities_canalization,aptFacilities_sewerage,aptAdditionalFacilities_openbalcony,aptAdditionalFacilities_laminateflooring,aptAdditionalFacilities_roadside,aptAdditionalFacilities_grating,aptAdditionalFacilities_irondoor,aptAdditionalFacilities_elevator,aptAdditionalFacilities_park,aptAdditionalFacilities_attic,aptAdditionalFacilities_closetothebusstation,aptAdditionalFacilities_heatedfloor,aptAdditionalFacilities_gate,aptAdditionalFacilities_eurowindows,aptAdditionalFacilities_gym,aptAdditionalFacilities_bilateral,aptAdditionalFacilities_sauna,aptAdditionalFacilities_view,aptAdditionalFacilities_securitysystem,aptAdditionalFacilities_heater,aptAdditionalFacilities_swimmingpool,aptAdditionalFacilities_loggia,aptAdditionalFacilities_sunny,aptAdditionalFacilities_tile,aptAdditionalFacilities_furniture,aptAdditionalFacilities_storageroom,aptAdditionalFacilities_fireplace,aptAdditionalFacilities_playground,aptAdditionalFacilities_basement,aptAdditionalFacilities_buildingexistence,aptAdditionalFacilities_equipment,aptAdditionalFacilities_parquet,aptAdditionalFacilities_highfirstfloor,aptAdditionalFacilities_parking,aptAdditionalFacilities_fence,aptAdditionalFacilities_balcony,aptAdditionalFacilities_garage
75488,1,1,1714,08.04.2019,19.09.2020,40.1788825,44.5092154,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/75488,4,5,80000,2222,3,36,stone,newly repaired,zakyan st,center,yerevan,"water,water24/7,electricity,hotwater,gas,heating","irondoor,parking,playground,closetothebusstation,view,laminateflooring,tile,eurowindows,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
100275,1,1,337,16.07.2020,12.09.2020,40.1737796,44.5042197,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100275,5,14,52000,1444,3,36,monolit,good,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88831,1,2,1731,18.11.2019,15.07.2020,40.2090433,44.4643519,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mazmanyan+St/Achapnyak/Yerevan/88831,12,12,55000,671,2.8,82,monolit,newly repaired,mazmanyan st,achapnyak,yerevan,"sewerage,canalization,water,water24/7,electricity,air-conditioner,internet,hotwater,gas,heating","irondoor,closetothebusstation,view,sunny,eurowindows,elevator,equipment,furniture",1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101462,1,2,215,15.08.2020,09.09.2020,40.2088566,44.5639379,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avan-Arinj+1+micro/Avan/Yerevan/101462,6,9,55000,902,2.8,61,panel,newly repaired,avan-arinj 1 micro,avan,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","irondoor,balcony,sunny,view,closetothebusstation,elevator",0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
94964,1,2,548,24.02.2020,09.09.2020,40.1688202,44.5204533,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/94964,9,9,72000,1125,2.8,64,panel,newly repaired,kajaznuni st,center,yerevan,"heating,gas,hotwater,internet,electricity,water24/7,water,sewerage,canalization","elevator,eurowindows,sunny,view,closetothebusstation,irondoor",0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100631,1,1,506,25.07.2020,09.09.2020,40.1739456,44.5023327,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100631,9,14,54000,1500,3,36,monolit,newly repaired,argishti st,center,yerevan,"hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,laminateflooring,securitysystem,view,closetothebusstation,park,elevator",1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
81616,1,1,1781,18.07.2019,16.09.2020,40.1786839,44.5096252,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/81616,10,10,85000,1700,2.8,50,panel,newly repaired,zakyan st,center,yerevan,"water,electricity,air-conditioner,hotwater,gas,heating","laminateflooring,tile,eurowindows,elevator,equipment,furniture",0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
93136,1,2,938,27.01.2020,18.02.2020,40.2090132,44.4643563,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mazmanyan+St/Achapnyak/Yerevan/93136,10,12,62000,925,2.8,67,monolit,newly repaired,mazmanyan st,achapnyak,yerevan,"water,water24/7,electricity,hotwater,gas,heating","parking,playground,closetothebusstation,sunny,laminateflooring,tile,eurowindows,elevator,equipment,furniture",1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
95695,1,2,902,06.03.2020,12.09.2020,40.1707602,44.5189242,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/95695,6,10,72000,1800,2.8,40,panel,newly repaired,kajaznuni st,center,yerevan,"internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,laminateflooring,heatedfloor,sunny,view,roadside,closetothebusstation,playground,park,elevator",0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
81713,1,1,1782,20.07.2019,21.09.2020,40.1777573,44.5092279,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/81713,10,11,85000,1700,2.8,50,panel,newly repaired,zakyan st,center,yerevan,"heating,gas,hotwater,air-conditioner,electricity,water","furniture,equipment,elevator,eurowindows,tile,laminateflooring",0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
100928,1,1,387,01.08.2020,12.09.2020,40.1737797,44.5042197,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100928,5,14,58000,1611,3,36,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
101934,1,2,146,27.08.2020,27.08.2020,40.2220541,44.5734868,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avan-Arinj+1+micro/Avan/Yerevan/101934,2,9,56000,836,2.8,67,panel,good,avan-arinj 1 micro,avan,yerevan,"sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,tile,laminateflooring",0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100008,1,2,411,10.07.2020,10.08.2020,40.2181019,44.4986442,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100008,10,12,87000,1160,3,75,monolit,newly repaired,mikoyan st,davtashen,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96029,1,2,498,12.03.2020,30.04.2020,40.1685979,44.5202924,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/96029,1,8,57000,1425,2.8,40,stone,good,kajaznuni st,center,yerevan,"internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","irondoor,highfirstfloor",0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102366,1,2,94,15.11.2019,07.09.2020,40.2245942,44.5664846,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avan-Arinj+1+micro/Avan/Yerevan/102366,1,9,42000,894,2.8,47,panel,good,avan-arinj 1 micro,avan,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100966,1,1,249,03.08.2020,12.09.2020,40.1739619,44.5032405,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100966,5,14,55000,1528,3,36,monolit,newly repaired,argishti st,center,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
100332,1,2,275,17.07.2020,04.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100332,14,15,70000,1094,3,64,monolit,newly repaired,mikoyan st,davtashen,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,centralheating,gas,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,elevator",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88897,1,1,985,19.11.2019,20.09.2020,40.1781942,44.5083263,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/88897,5,5,83000,2371,2.8,35,stone,newly repaired,zakyan st,center,yerevan,"water,water24/7,electricity,air-conditioner","roadside,closetothebusstation,view,sunny,tile,eurowindows,equipment,furniture",0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
97366,1,2,556,06.05.2020,06.05.2020,40.1685979,44.5202924,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/97366,8,9,50000,1250,2.8,40,panel,good,kajaznuni st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100979,1,1,350,03.08.2020,09.09.2020,40.1739456,44.5023327,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100979,5,13,55000,1528,2.8,36,monolit,newly repaired,argishti st,center,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,elevator",1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
101328,1,2,233,12.08.2020,09.09.2020,40.2220541,44.5734868,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avan-Arinj+2+micro/Avan/Yerevan/101328,6,9,47000,810,2.8,58,panel,good,avan-arinj 2 micro,avan,yerevan,"internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,sunny,view,elevator",0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100364,1,2,489,18.07.2020,28.08.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100364,7,18,59000,797,3,74,monolit,zero condition,mikoyan st,davtashen,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
99590,1,2,354,30.06.2020,30.06.2020,40.1685979,44.5202924,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kajaznuni+St/Center/Yerevan/99590,7,9,64000,1333,2.8,48,panel,newly repaired,kajaznuni st,center,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
100980,1,1,289,03.08.2020,12.09.2020,40.1737796,44.5042197,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100980,5,14,54000,1500,3,36,monolit,newly repaired,argishti st,center,yerevan,"internet,hotwater,sewerage,canalization,electricity,air-conditioner,centralheating,gas,water,water24/7","irondoor,openbalcony,sunny,view,closetothebusstation,elevator",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100579,1,2,354,23.07.2020,12.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100579,14,15,56000,1057,3,53,monolit,zero condition,mikoyan st,davtashen,yerevan,"sewerage,canalization,electricity,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,elevator",1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89268,1,1,1157,26.11.2019,18.09.2020,40.1788825,44.5092154,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/89268,4,5,80000,2500,2.8,32,stone,newly repaired,zakyan st,center,yerevan,"electricity,gas,heating,water,water24/7","closetothebusstation,view,sunny,parquet,tile,eurowindows,openbalcony,equipment,furniture",0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
61690,1,2,2531,05.09.2018,04.02.2020,40.1280185,44.5413779,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avanesov+St/Erebuni/Yerevan/61690,1,9,62000,775,2.8,80,panel,newly repaired,avanesov st,erebuni,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,balcony,basement,tile,laminateflooring,sunny,closetothebusstation,parking,garage,playground,highfirstfloor",0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1
100994,1,1,554,03.08.2020,20.09.2020,40.1737797,44.5042197,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/100994,5,14,58000,1611,3,36,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
100580,1,2,360,24.07.2020,12.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100580,14,15,55000,1058,3,52,monolit,zero condition,mikoyan st,davtashen,yerevan,"sewerage,canalization,electricity,water,water24/7","eurowindows,irondoor,sunny,view,closetothebusstation,elevator",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96939,1,1,618,25.04.2020,17.09.2020,40.1773371,44.5074447,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zakyan+St/Center/Yerevan/96939,8,11,on request,on request,2.8,41,panel,newly repaired,zakyan st,center,yerevan,"heating,hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring,heatedfloor,sunny,view,closetothebusstation,elevator",0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
101943,1,1,184,28.08.2020,12.09.2020,40.1737797,44.5042197,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101943,2,14,55000,1486,3,37,monolit,newly repaired,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100583,1,2,328,24.07.2020,12.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100583,14,15,66000,1048,3,63,monolit,zero condition,mikoyan st,davtashen,yerevan,"sewerage,canalization,electricity,water,water24/7","eurowindows,irondoor,sunny,view,closetothebusstation,elevator",1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101776,1,2,202,24.08.2020,24.08.2020,40.2066288,44.5316654,https://myrealty.am/en/2-bedroom/apartment-for-sale/Avetisyan+4+St/Qanaqer-Zeytun/Yerevan/101776,1,4,55000,1058,2.8,52,panel,good,avetisyan 4 st,qanaqer-zeytun,yerevan,"heating,sewerage,canalization,electricity,gas,water,water24/7","furniture,eurowindows,irondoor,tile,laminateflooring",0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
94343,1,2,690,14.02.2020,14.02.2020,40.2275508,44.5448294,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kanaker+14+St/Qanaqer-Zeytun/Yerevan/94343,8,10,53000,757,2.8,70,panel,good,kanaker 14 st,qanaqer-zeytun,yerevan,"water,water24/7,electricity,centralheating,hotwater,gas,heating","",0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100644,1,2,325,26.07.2020,01.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100644,14,15,66000,1048,3,63,monolit,zero condition,mikoyan st,davtashen,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
102320,1,1,195,06.09.2020,17.09.2020,40.1744247,44.502529,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102320,13,14,61000,1525,3,40,monolit,newly repaired,argishti st,center,yerevan,"hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
101207,1,1,237,08.08.2020,17.09.2020,40.1671821,44.5187916,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zavaryan+St/Center/Yerevan/101207,1,5,67000,1634,3.8,41,stone,newly repaired,zavaryan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100468,1,2,266,21.07.2020,09.09.2020,40.1921453,44.4971448,https://myrealty.am/en/2-bedroom/apartment-for-sale/Aygedzor+St/Arabkir/Yerevan/100468,2,9,65000,1161,2.8,56,panel,good,aygedzor st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100923,1,2,244,01.08.2020,09.09.2020,40.2008715,44.4951853,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kasyan+St/Arabkir/Yerevan/100923,3,5,72000,1412,3.2,51,stone,good,kasyan st,arabkir,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,sunny,view,closetothebusstation,elevator",0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102428,1,1,151,08.09.2020,08.09.2020,40.1739456,44.5023327,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102428,5,13,55000,1528,3,36,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment",1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
92219,1,2,752,15.01.2020,16.09.2020,40.1913985,44.5001596,https://myrealty.am/en/2-bedroom/apartment-for-sale/Aygedzor+St/Arabkir/Yerevan/92219,1,11,73000,1043,2.8,70,panel,newly repaired,aygedzor st,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71402,1,2,1891,12.02.2019,21.09.2020,40.2004516,44.494276,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kasyan+St/Arabkir/Yerevan/71402,4,5,on request,on request,3,40,stone,newly repaired,kasyan st,arabkir,yerevan,"water,water24/7,electricity,internet,hotwater,gas,heating","irondoor,roadside,closetothebusstation,view,sunny,laminateflooring,tile,eurowindows,furniture",0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
92739,1,1,985,21.01.2020,15.07.2020,40.1674637,44.517152,https://myrealty.am/en/1-bedroom/apartment-for-sale/Zavaryan+St/Center/Yerevan/92739,5,9,60000,1364,2.8,44,panel,good,zavaryan st,center,yerevan,"sewerage,canalization,water,water24/7,electricity,internet,hotwater,gas,heating","irondoor,closetothebusstation,view,sunny,elevator",0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100646,1,2,363,26.07.2020,01.09.2020,40.2195106,44.5005779,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mikoyan+St/Davtashen/Yerevan/100646,14,15,55000,1058,3,52,monolit,zero condition,mikoyan st,davtashen,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
83009,1,1,3188,14.03.2019,09.09.2020,40.1739456,44.5023327,https://myrealty.am/en/1-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/83009,4,14,51000,1342,3,38,monolit,newly repaired,argishti st,center,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,openbalcony,balcony,tile,parquet,sunny,view,roadside,closetothebusstation,park,elevator",1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0
96272,1,2,631,18.03.2020,28.08.2020,40.1921453,44.4971448,https://myrealty.am/en/2-bedroom/apartment-for-sale/Aygedzor+St/Arabkir/Yerevan/96272,1,9,73000,1043,3,70,monolit,newly repaired,aygedzor st,arabkir,yerevan,"heating,hotwater,electricity,gas,water,water24/7","",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76967,1,2,3156,30.04.2019,15.09.2020,40.2004516,44.494276,https://myrealty.am/en/2-bedroom/apartment-for-sale/Kasyan+St/Arabkir/Yerevan/76967,3,4,125000,1923,3,65,stone,good,kasyan st,arabkir,yerevan,"heating,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,tile,laminateflooring,sunny,view,roadside,closetothebusstation,buildingexistence",0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
